"year" "month" "day" "f9013" "f9047" "f9013i" "f9047i" "hyear" "suma_q" "suma_vol" "accu_vol"
2009 8 3 8.778 2.55 8.778 2.55 2009 11.328 0.9787392 582.189984
2009 8 4 8.778 2.55 8.778 2.55 2009 11.328 0.9787392 583.1687232
2009 8 5 8.778 2.55 8.778 2.55 2009 11.328 0.9787392 584.1474624
2009 8 6 9.28 2.55 9.28 2.55 2009 11.83 1.022112 585.1695744
2009 8 7 10.786 2.55 10.786 2.55 2009 13.336 1.1522304 586.3218048
2009 8 8 9.28 2.55 9.28 2.55 2009 11.83 1.022112 587.3439168
2009 8 9 20.923 2.55 20.923 2.55 2009 23.473 2.0280672 589.371984
2009 8 10 15.303 3.162 15.303 3.162 2009 18.465 1.595376 590.96736
2009 8 11 18.815 3.162 18.815 3.162 2009 21.977 1.8988128 592.8661728
2009 8 12 17.41 3.162 17.41 3.162 2009 20.572 1.7774208 594.6435936
2009 8 13 15.303 3.162 15.303 3.162 2009 18.465 1.595376 596.2389696
2009 8 14 11.288 3.162 11.288 3.162 2009 14.45 1.24848 597.4874496
2009 8 15 9.782 3.162 9.782 3.162 2009 12.944 1.1183616 598.6058112
2009 8 16 11.79 3.162 11.79 3.162 2009 14.952 1.2918528 599.897664
2009 8 17 9.28 3.162 9.28 3.162 2009 12.442 1.0749888 600.9726528
2009 8 18 9.782 1.65 9.782 1.65 2009 11.432 0.9877248 601.9603776
2009 8 19 9.782 0.73 9.782 0.73 2009 10.512 0.9082368 602.8686144
2009 8 20 9.782 0.62 9.782 0.62 2009 10.402 0.8987328 603.7673472
2009 8 21 9.782 0.62 9.782 0.62 2009 10.402 0.8987328 604.66608
2009 8 22 8.778 0.62 8.778 0.62 2009 9.398 0.8119872 605.4780672
2009 8 23 8.778 0.62 8.778 0.62 2009 9.398 0.8119872 606.2900544
2009 8 24 8.778 0.51 8.778 0.51 2009 9.288 0.8024832 607.0925376
2009 8 25 9.782 0.73 9.782 0.73 2009 10.512 0.9082368 608.0007744
2009 8 26 10.284 0.73 10.284 0.73 2009 11.014 0.9516096 608.952384
2009 8 27 9.782 0.73 9.782 0.73 2009 10.512 0.9082368 609.8606208
2009 8 28 10.786 0.73 10.786 0.73 2009 11.516 0.9949824 610.8556032
2009 8 29 10.284 0.73 10.284 0.73 2009 11.014 0.9516096 611.8072128
2009 8 30 9.782 0.73 9.782 0.73 2009 10.512 0.9082368 612.7154496
2009 8 31 9.28 0.51 9.28 0.51 2009 9.79 0.845856 613.5613056
2009 9 1 9.28 0.62 9.28 0.62 2009 9.9 0.85536 614.4166656
2009 9 2 10.284 1.5 10.284 1.5 2009 11.784 1.0181376 615.4348032
2009 9 3 10.284 0.84 10.284 0.84 2009 11.124 0.9611136 616.3959168
2009 9 4 10.284 0.62 10.284 0.62 2009 10.904 0.9421056 617.3380224
2009 9 5 10.284 0.62 10.284 0.62 2009 10.904 0.9421056 618.280128
2009 9 6 10.284 0.62 10.284 0.62 2009 10.904 0.9421056 619.2222336
2009 9 7 8.778 0.51 8.778 0.51 2009 9.288 0.8024832 620.0247168
2009 9 8 10.284 0.51 10.284 0.51 2009 10.794 0.9326016 620.9573184
2009 9 9 10.786 0.51 10.786 0.51 2009 11.296 0.9759744 621.9332928
2009 9 10 10.284 0.51 10.284 0.51 2009 10.794 0.9326016 622.8658944
2009 9 11 9.782 1.28 9.782 1.28 2009 11.062 0.9557568 623.8216512
2009 9 12 9.782 1.17 9.782 1.17 2009 10.952 0.9462528 624.767904
2009 9 13 9.782 0.73 9.782 0.73 2009 10.512 0.9082368 625.6761408
2009 9 14 8.778 1.39 8.778 1.39 2009 10.168 0.8785152 626.554656
2009 9 15 9.782 0.95 9.782 0.95 2009 10.732 0.9272448 627.4819008
2009 9 16 8.778 0.73 8.778 0.73 2009 9.508 0.8214912 628.303392
2009 9 17 9.782 0.62 9.782 0.62 2009 10.402 0.8987328 629.2021248
2009 9 18 10.284 2.25 10.284 2.25 2009 12.534 1.0829376 630.2850624
2009 9 19 10.284 1.65 10.284 1.65 2009 11.934 1.0310976 631.31616
2009 9 20 9.782 1.17 9.782 1.17 2009 10.952 0.9462528 632.2624128
2009 9 21 9.782 1.06 9.782 1.06 2009 10.842 0.9367488 633.1991616
2009 9 22 9.782 1.06 9.782 1.06 2009 10.842 0.9367488 634.1359104
2009 9 23 9.782 0.95 9.782 0.95 2009 10.732 0.9272448 635.0631552
2009 9 24 10.284 0.95 10.284 0.95 2009 11.234 0.9706176 636.0337728
2009 9 25 10.786 0.95 10.786 0.95 2009 11.736 1.0139904 637.0477632
2009 9 26 12.493 0.95 12.493 0.95 2009 13.443 1.1614752 638.2092384
2009 9 27 11.79 0.95 11.79 0.95 2009 12.74 1.100736 639.3099744
2009 9 28 10.786 0.95 10.786 0.95 2009 11.736 1.0139904 640.3239648
2009 9 29 9.28 0.95 9.28 0.95 2009 10.23 0.883872 641.2078368
2009 9 30 7.774 0.95 7.774 0.95 2009 8.724 0.7537536 641.9615904
2009 10 1 8.38 0.76 8.38 0.76 2010 9.14 0.789696 0.789696
2009 10 2 8.33 0.66 8.33 0.66 2010 8.99 0.776736 1.566432
2009 10 3 6.59 0.63 6.59 0.63 2010 7.22 0.623808 2.19024
2009 10 4 11.13 0.63 11.13 0.63 2010 11.76 1.016064 3.206304
2009 10 5 15.2 0.63 15.2 0.63 2010 15.83 1.367712 4.574016
2009 10 6 3.25 0.55 3.25 0.55 2010 3.8 0.32832 4.902336
2009 10 7 3.6 0.55 3.6 0.55 2010 4.15 0.35856 5.260896
2009 10 8 3.35 0.77 3.35 0.77 2010 4.12 0.355968 5.616864
2009 10 9 3.1 0.72 3.1 0.72 2010 3.82 0.330048 5.946912
2009 10 10 5.29 0.71 5.29 0.71 2010 6 0.5184 6.465312
2009 10 11 8.8 0.69 8.8 0.69 2010 9.49 0.819936 7.285248
2009 10 12 3.76 0.63 3.76 0.63 2010 4.39 0.379296 7.664544
2009 10 13 7.25 0.63 7.25 0.63 2010 7.88 0.680832 8.345376
2009 10 14 6.05 0.63 6.05 0.63 2010 6.68 0.577152 8.922528
2009 10 15 5.51 0.63 5.51 0.63 2010 6.14 0.530496 9.453024
2009 10 16 8.33 0.63 8.33 0.63 2010 8.96 0.774144 10.227168
2009 10 17 10.55 0.63 10.55 0.63 2010 11.18 0.965952 11.19312
2009 10 18 12.8 0.63 12.8 0.63 2010 13.43 1.160352 12.353472
2009 10 19 13.73 0.63 13.73 0.63 2010 14.36 1.240704 13.594176
2009 10 20 6.35 0.63 6.35 0.63 2010 6.98 0.603072 14.197248
2009 10 21 42.72 4.99 42.72 4.99 2010 47.71 4.122144 18.319392
2009 10 22 29.44 5.98 29.44 5.98 2010 35.42 3.060288 21.37968
2009 10 23 18.03 4.49 18.03 4.49 2010 22.52 1.945728 23.325408
2009 10 24 12.97 2.56 12.97 2.56 2010 15.53 1.341792 24.6672
2009 10 25 18.28 2.11 18.28 2.11 2010 20.39 1.761696 26.428896
2009 10 26 23.7 1.74 23.7 1.74 2010 25.44 2.198016 28.626912
2009 10 27 17.31 1.43 17.31 1.43 2010 18.74 1.619136 30.246048
2009 10 28 22.29 1.28 22.29 1.28 2010 23.57 2.036448 32.282496
2009 10 29 7.84 1.18 7.84 1.18 2010 9.02 0.779328 33.061824
2009 10 30 17.39 1.1 17.39 1.1 2010 18.49 1.597536 34.65936
2009 10 31 11.76 1.03 11.76 1.03 2010 12.79 1.105056 35.764416
2009 11 1 12.42 1.03 12.42 1.03 2010 13.45 1.16208 36.926496
2009 11 2 14.67 1.26 14.67 1.26 2010 15.93 1.376352 38.302848
2009 11 3 13.14 1.05 13.14 1.05 2010 14.19 1.226016 39.528864
2009 11 4 13.02 0.97 13.02 0.97 2010 13.99 1.208736 40.7376
2009 11 5 12.35 0.95 12.35 0.95 2010 13.3 1.14912 41.88672
2009 11 6 11.66 0.95 11.66 0.95 2010 12.61 1.089504 42.976224
2009 11 7 9.6 0.95 9.6 0.95 2010 10.55 0.91152 43.887744
2009 11 8 10.22 0.95 10.22 0.95 2010 11.17 0.965088 44.852832
2009 11 9 14.01 1.14 14.01 1.14 2010 15.15 1.30896 46.161792
2009 11 10 8.74 1 8.74 1 2010 9.74 0.841536 47.003328
2009 11 11 9.45 1 9.45 1 2010 10.45 0.90288 47.906208
2009 11 12 9.87 1.06 9.87 1.06 2010 10.93 0.944352 48.85056
2009 11 13 10.84 1.14 10.84 1.14 2010 11.98 1.035072 49.885632
2009 11 14 11.98 1.19 11.98 1.19 2010 13.17 1.137888 51.02352
2009 11 15 16.1 1.19 16.1 1.19 2010 17.29 1.493856 52.517376
2009 11 16 15.2 1.19 15.2 1.19 2010 16.39 1.416096 53.933472
2009 11 17 8.91 1.2 8.91 1.2 2010 10.11 0.873504 54.806976
2009 11 18 12.39 1.25 12.39 1.25 2010 13.64 1.178496 55.985472
2009 11 19 11.04 1.2 11.04 1.2 2010 12.24 1.057536 57.043008
2009 11 20 11.89 1.14 11.89 1.14 2010 13.03 1.125792 58.1688
2009 11 21 12.03 1.11 12.03 1.11 2010 13.14 1.135296 59.304096
2009 11 22 11.72 1.03 11.72 1.03 2010 12.75 1.1016 60.405696
2009 11 23 11.42 1.03 11.42 1.03 2010 12.45 1.07568 61.481376
2009 11 24 9.39 0.97 9.39 0.97 2010 10.36 0.895104 62.37648
2009 11 25 10.15 0.95 10.15 0.95 2010 11.1 0.95904 63.33552
2009 11 26 10.72 0.95 10.72 0.95 2010 11.67 1.008288 64.343808
2009 11 27 9.88 0.95 9.88 0.95 2010 10.83 0.935712 65.27952
2009 11 28 11.84 0.95 11.84 0.95 2010 12.79 1.105056 66.384576
2009 11 29 12.57 1.04 12.57 1.04 2010 13.61 1.175904 67.56048
2009 11 30 12.14 1.19 12.14 1.19 2010 13.33 1.151712 68.712192
2009 12 1 10.79 1 10.79 1 2010 11.79 1.018656 69.730848
2009 12 2 6.26 0.95 6.26 0.95 2010 7.21 0.622944 70.353792
2009 12 3 8.12 1.01 8.12 1.01 2010 9.13 0.788832 71.142624
2009 12 4 8.93 1.06 8.93 1.06 2010 9.99 0.863136 72.00576
2009 12 5 7.25 1.09 7.25 1.09 2010 8.34 0.720576 72.726336
2009 12 6 6.16 1.03 6.16 1.03 2010 7.19 0.621216 73.347552
2009 12 7 6.13 1.03 6.13 1.03 2010 7.16 0.618624 73.966176
2009 12 8 8.08 1.11 8.08 1.11 2010 9.19 0.794016 74.760192
2009 12 9 8.7 1.16 8.7 1.16 2010 9.86 0.851904 75.612096
2009 12 10 8.71 1.11 8.71 1.11 2010 9.82 0.848448 76.460544
2009 12 11 8.63 1.09 8.63 1.09 2010 9.72 0.839808 77.300352
2009 12 12 8.57 1.03 8.57 1.03 2010 9.6 0.82944 78.129792
2009 12 13 8.36 1 8.36 1 2010 9.36 0.808704 78.938496
2009 12 14 9.49 0.95 9.49 0.95 2010 10.44 0.902016 79.840512
2009 12 15 7.84 0.95 7.84 0.95 2010 8.79 0.759456 80.599968
2009 12 16 7.99 0.91 7.99 0.91 2010 8.9 0.76896 81.368928
2009 12 17 7.7 0.87 7.7 0.87 2010 8.57 0.740448 82.109376
2009 12 18 7.75 0.87 7.75 0.87 2010 8.62 0.744768 82.854144
2009 12 19 7.17 0.87 7.17 0.87 2010 8.04 0.694656 83.5488
2009 12 20 6.19 0.79 6.19 0.79 2010 6.98 0.603072 84.151872
2009 12 21 6.44 0.81 6.44 0.81 2010 7.25 0.6264 84.778272
2009 12 22 10.21 3.08 10.21 3.08 2010 13.29 1.148256 85.926528
2009 12 23 25.42 9.46 25.42 9.46 2010 34.88 3.013632 88.94016
2009 12 24 84.54 34.06 84.54 34.06 2010 118.6 10.24704 99.1872
2009 12 25 81.8 31.4 81.8 31.4 2010 113.2 9.78048 108.96768
2009 12 26 29.07 14.88 29.07 14.88 2010 43.95 3.79728 112.76496
2009 12 27 24.39 11.1 24.39 11.1 2010 35.49 3.066336 115.831296
2009 12 28 24.03 8.96 24.03 8.96 2010 32.99 2.850336 118.681632
2009 12 29 33.79 13.01 33.79 13.01 2010 46.8 4.04352 122.725152
2009 12 30 82.32 29.69 82.32 29.69 2010 112.01 9.677664 132.402816
2009 12 31 67.34 25.27 67.34 25.27 2010 92.61 8.001504 140.40432
2010 1 1 55.92 20.84 55.92 20.84 2010 76.76 6.632064 147.036384
2010 1 2 34.83 13.89 34.83 13.89 2010 48.72 4.209408 151.245792
2010 1 3 30.3 11.12 30.3 11.12 2010 41.42 3.578688 154.82448
2010 1 4 27.89 9.64 27.89 9.64 2010 37.53 3.242592 158.067072
2010 1 5 26.67 8.64 26.67 8.64 2010 35.31 3.050784 161.117856
2010 1 6 18.84 7.51 18.84 7.51 2010 26.35 2.27664 163.394496
2010 1 7 16.6 6.54 16.6 6.54 2010 23.14 1.999296 165.393792
2010 1 8 14.91 5.77 14.91 5.77 2010 20.68 1.786752 167.180544
2010 1 9 14.18 4.72 14.18 4.72 2010 18.9 1.63296 168.813504
2010 1 10 14.41 4.21 14.41 4.21 2010 18.62 1.608768 170.422272
2010 1 11 13.04 4.15 13.04 4.15 2010 17.19 1.485216 171.907488
2010 1 12 12.84 4.04 12.84 4.04 2010 16.88 1.458432 173.36592
2010 1 13 12.84 4.25 12.84 4.25 2010 17.09 1.476576 174.842496
2010 1 14 22.15 13.2 22.15 13.2 2010 35.35 3.05424 177.896736
2010 1 15 19.14 9.24 19.14 9.24 2010 28.38 2.452032 180.348768
2010 1 16 15.29 6.79 15.29 6.79 2010 22.08 1.907712 182.25648
2010 1 17 15.19 6.38 15.19 6.38 2010 21.57 1.863648 184.120128
2010 1 18 15.44 6.51 15.44 6.51 2010 21.95 1.89648 186.016608
2010 1 19 13.83 6.43 13.83 6.43 2010 20.26 1.750464 187.767072
2010 1 20 13.57 6.12 13.57 6.12 2010 19.69 1.701216 189.468288
2010 1 21 14.14 5.78 14.14 5.78 2010 19.92 1.721088 191.189376
2010 1 22 12.29 5.22 12.29 5.22 2010 17.51 1.512864 192.70224
2010 1 23 12.16 4.75 12.16 4.75 2010 16.91 1.461024 194.163264
2010 1 24 10.79 4.4 10.79 4.4 2010 15.19 1.312416 195.47568
2010 1 25 11.3 4.13 11.3 4.13 2010 15.43 1.333152 196.808832
2010 1 26 13.33 4.13 13.33 4.13 2010 17.46 1.508544 198.317376
2010 1 27 11.09 4.13 11.09 4.13 2010 15.22 1.315008 199.632384
2010 1 28 11.21 4 11.21 4 2010 15.21 1.314144 200.946528
2010 1 29 10.77 3.94 10.77 3.94 2010 14.71 1.270944 202.217472
2010 1 30 8.63 3.94 8.63 3.94 2010 12.57 1.086048 203.30352
2010 1 31 11.69 3.94 11.69 3.94 2010 15.63 1.350432 204.653952
2010 2 1 11.02 3.94 11.02 3.94 2010 14.96 1.292544 205.946496
2010 2 2 5.44 3.94 5.44 3.94 2010 9.38 0.810432 206.756928
2010 2 3 7.65 3.94 7.65 3.94 2010 11.59 1.001376 207.758304
2010 2 4 11.83 3.94 11.83 3.94 2010 15.77 1.362528 209.120832
2010 2 5 11.74 3.94 11.74 3.94 2010 15.68 1.354752 210.475584
2010 2 6 10.63 3.94 10.63 3.94 2010 14.57 1.258848 211.734432
2010 2 7 10.64 3.94 10.64 3.94 2010 14.58 1.259712 212.994144
2010 2 8 12.03 3.94 12.03 3.94 2010 15.97 1.379808 214.373952
2010 2 9 9.31 3.94 9.31 3.94 2010 13.25 1.1448 215.518752
2010 2 10 8.01 3.94 8.01 3.94 2010 11.95 1.03248 216.551232
2010 2 11 5.38 3.94 5.38 3.94 2010 9.32 0.805248 217.35648
2010 2 12 5.32 3.94 5.32 3.94 2010 9.26 0.800064 218.156544
2010 2 13 7.26 3.94 7.26 3.94 2010 11.2 0.96768 219.124224
2010 2 14 5.32 3.94 5.32 3.94 2010 9.26 0.800064 219.924288
2010 2 15 7.6 3.94 7.6 3.94 2010 11.54 0.997056 220.921344
2010 2 16 9.69 3.86 9.69 3.86 2010 13.55 1.17072 222.092064
2010 2 17 14.23 7.33 14.23 7.33 2010 21.56 1.862784 223.954848
2010 2 18 18.84 8.04 18.84 8.04 2010 26.88 2.322432 226.27728
2010 2 19 12.94 6.08 12.94 6.08 2010 19.02 1.643328 227.920608
2010 2 20 13.74 4.72 13.74 4.72 2010 18.46 1.594944 229.515552
2010 2 21 9.61 4.5 9.61 4.5 2010 14.11 1.219104 230.734656
2010 2 22 12.03 4.78 12.03 4.78 2010 16.81 1.452384 232.18704
2010 2 23 14.62 6.56 14.62 6.56 2010 21.18 1.829952 234.016992
2010 2 24 19.04 9.38 19.04 9.38 2010 28.42 2.455488 236.47248
2010 2 25 22.63 11.41 22.63 11.41 2010 34.04 2.941056 239.413536
2010 2 26 27.41 13.55 27.41 13.55 2010 40.96 3.538944 242.95248
2010 2 27 21.62 12.02 21.62 12.02 2010 33.64 2.906496 245.858976
2010 2 28 28.45 15.18 28.45 15.18 2010 43.63 3.769632 249.628608
2010 3 1 20.95 12.89 20.95 12.89 2010 33.84 2.923776 252.552384
2010 3 2 22.21 10.52 22.21 10.52 2010 32.73 2.827872 255.380256
2010 3 3 26.92 10.96 26.92 10.96 2010 37.88 3.272832 258.653088
2010 3 4 25.06 11.59 25.06 11.59 2010 36.65 3.16656 261.819648
2010 3 5 25.88 10.31 25.88 10.31 2010 36.19 3.126816 264.946464
2010 3 6 23.27 9.12 23.27 9.12 2010 32.39 2.798496 267.74496
2010 3 7 21.92 8.18 21.92 8.18 2010 30.1 2.60064 270.3456
2010 3 8 10.49 7.92 10.49 7.92 2010 18.41 1.590624 271.936224
2010 3 9 15.23 6.96 15.23 6.96 2010 22.19 1.917216 273.85344
2010 3 10 12.68 6.21 12.68 6.21 2010 18.89 1.632096 275.485536
2010 3 11 12.51 5.82 12.51 5.82 2010 18.33 1.583712 277.069248
2010 3 12 11.25 5.66 11.25 5.66 2010 16.91 1.461024 278.530272
2010 3 13 8.16 5.43 8.16 5.43 2010 13.59 1.174176 279.704448
2010 3 14 8.4 5.35 8.4 5.35 2010 13.75 1.188 280.892448
2010 3 15 12.6 5.28 12.6 5.28 2010 17.88 1.544832 282.43728
2010 3 16 10.29 5.18 10.29 5.18 2010 15.47 1.336608 283.773888
2010 3 17 12.04 5.18 12.04 5.18 2010 17.22 1.487808 285.261696
2010 3 18 7.62 5.18 7.62 5.18 2010 12.8 1.10592 286.367616
2010 3 19 10.56 5.18 10.56 5.18 2010 15.74 1.359936 287.727552
2010 3 20 16.2 5.35 16.2 5.35 2010 21.55 1.86192 289.589472
2010 3 21 14.12 7.97 14.12 7.97 2010 22.09 1.908576 291.498048
2010 3 22 24.31 12.18 24.31 12.18 2010 36.49 3.152736 294.650784
2010 3 23 24.3 10.38 24.3 10.38 2010 34.68 2.996352 297.647136
2010 3 24 24.05 8.91 24.05 8.91 2010 32.96 2.847744 300.49488
2010 3 25 27.45 10.14 27.45 10.14 2010 37.59 3.247776 303.742656
2010 3 26 43.66 18.04 43.66 18.04 2010 61.7 5.33088 309.073536
2010 3 27 32.55 13.7 32.55 13.7 2010 46.25 3.996 313.069536
2010 3 28 26.79 10.37 26.79 10.37 2010 37.16 3.210624 316.28016
2010 3 29 25.64 9.07 25.64 9.07 2010 34.71 2.998944 319.279104
2010 3 30 26.47 9.3 26.47 9.3 2010 35.77 3.090528 322.369632
2010 3 31 24.75 8.22 24.75 8.22 2010 32.97 2.848608 325.21824
2010 4 1 23.04 7.46 23.04 7.46 2010 30.5 2.6352 327.85344
2010 4 2 21.02 6.69 21.02 6.69 2010 27.71 2.394144 330.247584
2010 4 3 14.52 6.21 14.52 6.21 2010 20.73 1.791072 332.038656
2010 4 4 16.39 6.07 16.39 6.07 2010 22.46 1.940544 333.9792
2010 4 5 14.65 5.94 14.65 5.94 2010 20.59 1.778976 335.758176
2010 4 6 16.65 5.94 16.65 5.94 2010 22.59 1.951776 337.709952
2010 4 7 15.52 6.19 15.52 6.19 2010 21.71 1.875744 339.585696
2010 4 8 13.31 6.03 13.31 6.03 2010 19.34 1.670976 341.256672
2010 4 9 14.68 5.79 14.68 5.79 2010 20.47 1.768608 343.02528
2010 4 10 19.62 5.75 19.62 5.75 2010 25.37 2.191968 345.217248
2010 4 11 18.04 5.82 18.04 5.82 2010 23.86 2.061504 347.278752
2010 4 12 21.68 7.11 21.68 7.11 2010 28.79 2.487456 349.766208
2010 4 13 19.95 7.22 19.95 7.22 2010 27.17 2.347488 352.113696
2010 4 14 15.32 6.68 15.32 6.68 2010 22 1.9008 354.014496
2010 4 15 19.37 6.1 19.37 6.1 2010 25.47 2.200608 356.215104
2010 4 16 19.39 5.94 19.39 5.94 2010 25.33 2.188512 358.403616
2010 4 17 15.08 5.94 15.08 5.94 2010 21.02 1.816128 360.219744
2010 4 18 20.13 5.94 20.13 5.94 2010 26.07 2.252448 362.472192
2010 4 19 16.16 6.08 16.16 6.08 2010 22.24 1.921536 364.393728
2010 4 20 15.82 6.28 15.82 6.28 2010 22.1 1.90944 366.303168
2010 4 21 20.19 6.44 20.19 6.44 2010 26.63 2.300832 368.604
2010 4 22 23.29 6.73 23.29 6.73 2010 30.02 2.593728 371.197728
2010 4 23 21.28 6.59 21.28 6.59 2010 27.87 2.407968 373.605696
2010 4 24 28.1 6.44 28.1 6.44 2010 34.54 2.984256 376.589952
2010 4 25 29.45 6.24 29.45 6.24 2010 35.69 3.083616 379.673568
2010 4 26 30.71 7.86 30.71 7.86 2010 38.57 3.332448 383.006016
2010 4 27 30.82 7.49 30.82 7.49 2010 38.31 3.309984 386.316
2010 4 28 29.58 7 29.58 7 2010 36.58 3.160512 389.476512
2010 4 29 35.06 6.81 35.06 6.81 2010 41.87 3.617568 393.09408
2010 4 30 41.59 6.68 41.59 6.68 2010 48.27 4.170528 397.264608
2010 5 1 50.71 8.35 50.71 8.35 2010 59.06 5.102784 402.367392
2010 5 2 51.49 8.29 51.49 8.29 2010 59.78 5.164992 407.532384
2010 5 3 46.05 6.7 46.05 6.7 2010 52.75 4.5576 412.089984
2010 5 4 28.29 5.97 28.29 5.97 2010 34.26 2.960064 415.050048
2010 5 5 24.46 5.94 24.46 5.94 2010 30.4 2.62656 417.676608
2010 5 6 30.26 5.94 30.26 5.94 2010 36.2 3.12768 420.804288
2010 5 7 23.63 5.94 23.63 5.94 2010 29.57 2.554848 423.359136
2010 5 8 23.21 5.94 23.21 5.94 2010 29.15 2.51856 425.877696
2010 5 9 38.79 8.84 38.79 8.84 2010 47.63 4.115232 429.992928
2010 5 10 45.45 15.79 45.45 15.79 2010 61.24 5.291136 435.284064
2010 5 11 49.45 16.96 49.45 16.96 2010 66.41 5.737824 441.021888
2010 5 12 44.04 15.96 44.04 15.96 2010 60 5.184 446.205888
2010 5 13 38.29 15.85 38.29 15.85 2010 54.14 4.677696 450.883584
2010 5 14 42.51 19.41 42.51 19.41 2010 61.92 5.349888 456.233472
2010 5 15 35.82 16.17 35.82 16.17 2010 51.99 4.491936 460.725408
2010 5 16 32.81 12.27 32.81 12.27 2010 45.08 3.894912 464.62032
2010 5 17 28.08 9.75 28.08 9.75 2010 37.83 3.268512 467.888832
2010 5 18 27.14 8.49 27.14 8.49 2010 35.63 3.078432 470.967264
2010 5 19 32.67 7.78 32.67 7.78 2010 40.45 3.49488 474.462144
2010 5 20 31.92 7.26 31.92 7.26 2010 39.18 3.385152 477.847296
2010 5 21 29.71 7.03 29.71 7.03 2010 36.74 3.174336 481.021632
2010 5 22 29.02 6.78 29.02 6.78 2010 35.8 3.09312 484.114752
2010 5 23 28.16 6.62 28.16 6.62 2010 34.78 3.004992 487.119744
2010 5 24 29.58 6.52 29.58 6.52 2010 36.1 3.11904 490.238784
2010 5 25 33.48 6.42 33.48 6.42 2010 39.9 3.44736 493.686144
2010 5 26 34.77 6.31 34.77 6.31 2010 41.08 3.549312 497.235456
2010 5 27 35.5 6.31 35.5 6.31 2010 41.81 3.612384 500.84784
2010 5 28 39.74 6.43 39.74 6.43 2010 46.17 3.989088 504.836928
2010 5 29 34.23 6.44 34.23 6.44 2010 40.67 3.513888 508.350816
2010 5 30 33.27 6.31 33.27 6.31 2010 39.58 3.419712 511.770528
2010 5 31 37.41 6.31 37.41 6.31 2010 43.72 3.777408 515.547936
2010 6 1 59.56 6.31 59.56 6.31 2010 65.87 5.691168 521.239104
2010 6 2 49.76 6.31 49.76 6.31 2010 56.07 4.844448 526.083552
2010 6 3 41.97 6.31 41.97 6.31 2010 48.28 4.171392 530.254944
2010 6 4 34.43 6.31 34.43 6.31 2010 40.74 3.519936 533.77488
2010 6 5 30.19 6.27 30.19 6.27 2010 36.46 3.150144 536.925024
2010 6 6 38 9 38 9 2010 47 4.0608 540.985824
2010 6 7 40.96 7.07 40.96 7.07 2010 48.03 4.149792 545.135616
2010 6 8 43.2 7.06 43.2 7.06 2010 50.26 4.342464 549.47808
2010 6 9 84.97 11.14 84.97 11.14 2010 96.11 8.303904 557.781984
2010 6 10 187.85 40.32 187.85 40.32 2010 228.17 19.713888 577.495872
2010 6 11 101.39 21.25 101.39 21.25 2010 122.64 10.596096 588.091968
2010 6 12 70.48 19.19 70.48 19.19 2010 89.67 7.747488 595.839456
2010 6 13 62.23 16.5 62.23 16.5 2010 78.73 6.802272 602.641728
2010 6 14 55.86 15.45 55.86 15.45 2010 71.31 6.161184 608.802912
2010 6 15 57.47 16.54 57.47 16.54 2010 74.01 6.394464 615.197376
2010 6 16 50.57 14.19 50.57 14.19 2010 64.76 5.595264 620.79264
2010 6 17 46.29 13.26 46.29 13.26 2010 59.55 5.14512 625.93776
2010 6 18 44.5 13.26 44.5 13.26 2010 57.76 4.990464 630.928224
2010 6 19 41.44 12.8 41.44 12.8 2010 54.24 4.686336 635.61456
2010 6 20 33.29 12.73 33.29 12.73 2010 46.02 3.976128 639.590688
2010 6 21 28.48 12.73 28.48 12.73 2010 41.21 3.560544 643.151232
2010 6 22 27.55 12.73 27.55 12.73 2010 40.28 3.480192 646.631424
2010 6 23 31.2 12.41 31.2 12.41 2010 43.61 3.767904 650.399328
2010 6 24 32.91 12.19 32.91 12.19 2010 45.1 3.89664 654.295968
2010 6 25 32.5 12.19 32.5 12.19 2010 44.69 3.861216 658.157184
2010 6 26 36.94 12.19 36.94 12.19 2010 49.13 4.244832 662.402016
2010 6 27 38.22 12.19 38.22 12.19 2010 50.41 4.355424 666.75744
2010 6 28 37.94 13.64 37.94 13.64 2010 51.58 4.456512 671.213952
2010 6 29 32.45 12.73 32.45 12.73 2010 45.18 3.903552 675.117504
2010 6 30 28.19 4.81 28.19 4.81 2010 33 2.8512 677.968704
2010 7 1 26.69 4.81 26.69 4.81 2010 31.5 2.7216 680.690304
2010 7 2 28.66 4.81 28.66 4.81 2010 33.47 2.891808 683.582112
2010 7 3 31.05 4.81 31.05 4.81 2010 35.86 3.098304 686.680416
2010 7 4 30.34 5.59 30.34 5.59 2010 35.93 3.104352 689.784768
2010 7 5 29.19 5.49 29.19 5.49 2010 34.68 2.996352 692.78112
2010 7 6 28.19 5 28.19 5 2010 33.19 2.867616 695.648736
2010 7 7 29.94 4.98 29.94 4.98 2010 34.92 3.017088 698.665824
2010 7 8 NA 4.81 28.454 4.81 2010 33.264 2.8740096 701.5398336
2010 7 9 NA 4.81 26.968 4.81 2010 31.778 2.7456192 704.2854528
2010 7 10 NA 4.81 25.482 4.81 2010 30.292 2.6172288 706.9026816
2010 7 11 NA 4.81 23.996 4.81 2010 28.806 2.4888384 709.39152
2010 7 12 22.51 4.81 22.51 4.81 2010 27.32 2.360448 711.751968
2010 7 13 24.73 4.81 24.73 4.81 2010 29.54 2.552256 714.304224
2010 7 14 24.66 4.81 24.66 4.81 2010 29.47 2.546208 716.850432
2010 7 15 24.56 4.81 24.56 4.81 2010 29.37 2.537568 719.388
